ALPIDE_step,ALPIDE_rad,ALPIDE_deg,ALPIDE_ev,ALPIDE_t,ALPIDE_r,ALPIDE_ev_err,ALPIDE_r_err
63.818488410031215,1.0024584717607972,57.436639569028095,0.0,0.0,0.0,0.0,0.0
64.41492288115302,1.011827242524917,57.97343059303772,0.0,0.0,0.0,0.0,0.0
65.0113573522748,1.0211960132890365,58.51022161704732,0.0,0.0,0.0,0.0,0.0
65.60779182339658,1.030564784053156,59.047012641056924,0.0,0.0,0.0,0.0,0.0
66.20422629451838,1.039933554817276,59.58380366506655,0.0,0.0,0.0,0.0,0.0
66.80066076564016,1.0493023255813954,60.12059468907615,0.0,0.0,0.0,0.0,0.0
67.39709523676194,1.0586710963455148,60.65738571308575,0.0,0.0,0.0,0.0,0.0
67.99352970788375,1.0680398671096347,61.19417673709538,0.0,0.0,0.0,0.0,0.0
68.58996417900553,1.0774086378737542,61.73096776110498,0.0,0.0,0.0,0.0,0.0
69.18639865012732,1.0867774086378736,62.26775878511458,0.0,0.0,0.0,0.0,0.0
69.78283312124908,1.096146179401993,62.80454980912418,0.0,0.0,0.0,0.0,0.0
70.37926759237088,1.105514950166113,63.3413408331338,0.0,0.0,0.0,0.0,0.0
70.97570206349266,1.1148837209302325,63.8781318571434,0.0,0.0,0.0,0.0,0.0
71.57213653461444,1.124252491694352,64.414922881153,0.0,0.0,0.0,0.0,0.0
72.16857100573624,1.1336212624584716,64.95171390516262,0.0,0.0,0.0,0.0,0.0
72.76500547685802,1.142990033222591,65.48850492917222,0.0,0.0,0.0,0.0,0.0
73.3614399479798,1.1523588039867108,66.02529595318182,0.0,0.0,0.0,0.0,0.0
73.95787441910161,1.1617275747508307,66.56208697719146,0.0,0.0,0.0,0.0,0.0
74.5543088902234,1.1710963455149501,67.09887800120106,0.0,0.0,0.0,0.0,0.0
75.15074336134518,1.1804651162790696,67.63566902521066,0.0,0.0,0.0,0.0,0.0
75.74717783246699,1.1898338870431897,68.17246004922029,0.0,0.0,0.0,0.0,0.0
76.34361230358876,1.1992026578073087,68.70925107322988,0.0,0.0,0.0,0.0,0.0
76.94004677471054,1.2085714285714284,69.24604209723948,0.0,0.0,0.0,0.0,0.0
77.53648124583235,1.2179401993355483,69.78283312124911,0.0,0.0,0.0,0.0,0.0
78.13291571695413,1.2273089700996678,70.31962414525871,0.0,0.0,0.0,0.0,0.0
78.72935018807591,1.2366777408637872,70.85641516926832,0.0,0.0,0.0,0.0,0.0
79.32578465919772,1.2460465116279074,71.39320619327795,0.0,0.0,0.0,0.0,0.0
79.92221913031948,1.2554152823920266,71.92999721728754,0.0,0.0,0.0,0.0,0.0
80.51865360144126,1.264784053156146,72.46678824129714,0.0,0.0,0.0,0.0,0.0
81.11508807256304,1.2741528239202655,73.00357926530674,0.0,0.0,0.0,0.0,0.0
81.71152254368484,1.2835215946843854,73.54037028931636,0.0,0.0,0.0,0.0,0.0
82.30795701480662,1.2928903654485049,74.07716131332596,0.0,0.0,0.0,0.0,0.0
82.9043914859284,1.3022591362126243,74.61395233733556,0.0,0.0,0.0,0.0,0.0
83.50082595705021,1.3116279069767443,75.15074336134519,0.0,0.0,0.0,0.0,0.0
84.09726042817199,1.320996677740864,75.6875343853548,0.0,0.0,0.0,0.0,0.0
84.69369489929376,1.330365448504983,76.22432540936438,0.0,0.0,0.0,0.0,0.0
85.29012937041557,1.339734219269103,76.76111643337401,0.0,0.0,0.0,0.0,0.0
85.88656384153735,1.3491029900332225,77.29790745738362,0.0,0.0,0.0,0.0,0.0
86.48299831265913,1.358471760797342,77.83469848139322,0.0,0.0,0.0,0.0,0.0
87.07943278378094,1.367840531561462,78.37148950540285,0.0,0.0,0.0,0.0,0.0
87.67586725490273,1.3772093023255816,78.90828052941245,0.0,0.0,0.0,0.0,0.0
88.27230172602451,1.386578073089701,79.44507155342205,0.0,0.0,0.0,0.0,0.0
88.8687361971463,1.3959468438538207,79.98186257743167,0.0,0.0,0.0,0.0,0.0
89.46517066826807,1.4053156146179402,80.51865360144127,0.0,0.0,0.0,0.0,0.0
